@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric

@data
4841,'2019/09/19 12:51:04:462',42,-7828091,-6446949,-6118238,-6052187,-6183773,-6512481,-7104102,-7761516,-8419444,-9799295,-7236722,-5921372,-5658199,-5592406,-5724247,-5987419,-6447713,-7039592,-7631984,-9603716,-6973549,-5724249,-5526613,-5526869,-5789784,-5987420,-6447971,-6974829,-7829879,-8945531,-6908269,-5855834,-7566451,-10331814,-8164247,-7967126,-9020072,-10137523,-10860473,-11052707,-7105390,-6119006,-14079444,-15267318,-12309976,-9747390,-9679801,-9808559,-9212560,-9407881,-7039852,-6184798,-12303034,-16186362,-14083560,-11978956,-10595503,-10397865,-11185837,-9934484,-8684676,-8158076,-6842472,-7633016,-8492182,-8362140,-8889256,-9874608,-9872805,-9866888,-9144971,-10658980,-7829623,-7632245,-7829367,-7895416,-8027002,-8421760,-9474704,-10657692,-8552577,-8618883,-7566195,-7568781,-7180758,-7311565,-8884136,-10915202,-10653830,-11378328,-9011844,-8486527,-8355197,-8487563,-8690125,-8232151,-10002368,-13082254,-13148818,-13543579,1
4842,'2019/09/19 12:51:04:495',42,-7828347,-6447205,-6118239,-6052187,-6183772,-6512736,-7038566,-7761517,-8484980,-9733760,-7302258,-5986908,-5658199,-5592405,-5724247,-5921883,-6447713,-7039593,-7631728,-9669253,-6973549,-5724249,-5461077,-5526613,-5789784,-5987420,-6382434,-6974572,-7764343,-8814201,-6908269,-5855834,-7566194,-10200228,-8098453,-7901076,-8822950,-10005681,-10860472,-11118757,-7105390,-6119006,-14079443,-15332853,-12309718,-9681597,-9679801,-9874351,-9278095,-9342345,-7039852,-6184542,-12303290,-16186363,-14018280,-11979212,-10529709,-10332073,-11185837,-9934739,-8684676,-8158076,-6842472,-7698810,-8557976,-8493212,-9020328,-9940399,-9873062,-9801608,-9144971,-10658980,-7829623,-7632245,-7829367,-7895416,-8027002,-8421761,-9540497,-10723227,-8618113,-8553346,-7566195,-7569037,-7115477,-7377100,-8884136,-10915202,-10653830,-11378327,-8946564,-8486527,-8355197,-8487563,-8755661,-8297430,-10002367,-13082253,-13214354,-13609114,1
4843,'2019/09/19 12:51:04:529',42,-7828091,-6447204,-6118238,-5986651,-6183772,-6578017,-7104102,-7761517,-8484980,-9668224,-7302258,-5986908,-5658199,-5592405,-5724247,-5987419,-6447713,-7039593,-7697264,-9603973,-6973549,-5789785,-5526613,-5526869,-5790040,-5987420,-6382177,-6974571,-7764087,-8748409,-6908268,-5855579,-7434866,-10068898,-8032660,-7835283,-8822436,-9939630,-10794679,-11250343,-7105390,-6119006,-14079188,-15267317,-12178390,-9681598,-9679801,-9940144,-9278353,-9342089,-7039852,-6184542,-12303291,-16186363,-14018280,-11979213,-10529453,-10331816,-11185837,-9868947,-8684676,-8158076,-6842472,-7765117,-8689818,-8493469,-9086377,-9809070,-9873319,-9867144,-9144971,-10658724,-7829623,-7632245,-7763831,-7895416,-8027002,-8619139,-9671826,-10723483,-8552833,-8618883,-7566195,-7568781,-7115223,-7311566,-8949672,-10915202,-10654086,-11378327,-8946308,-8552063,-8355197,-8487563,-8755406,-8297431,-9936831,-13147790,-13148818,-13543579,1
4844,'2019/09/19 12:51:04:562',42,-7828091,-6447204,-6118238,-5986651,-6183772,-6578017,-7104102,-7761517,-8484980,-9668224,-7302258,-5986908,-5658199,-5592405,-5724247,-5987419,-6447713,-7039593,-7697264,-9603973,-6973549,-5789785,-5526613,-5526869,-5790040,-5987420,-6382177,-6974571,-7764087,-8748409,-6908268,-5855579,-7434866,-10068898,-8032660,-7835283,-8822436,-9939630,-10794679,-11250343,-7105390,-6119006,-14079188,-15267317,-12178390,-9681598,-9679801,-9940144,-9278353,-9342089,-7039852,-6184542,-12303291,-16186363,-14018280,-11979213,-10529453,-10331816,-11185837,-9868947,-8684676,-8158076,-6842472,-7765117,-8689818,-8493469,-9086377,-9809070,-9873319,-9867144,-9144971,-10658724,-7829623,-7632245,-7763831,-7895416,-8027002,-8619139,-9671826,-10723483,-8552833,-8618883,-7566195,-7568781,-7115223,-7311566,-8949672,-10915202,-10654086,-11378327,-8946308,-8552063,-8355197,-8487563,-8755406,-8297431,-9936831,-13147790,-13148818,-13543579,1
4845,'2019/09/19 12:51:04:594',42,-7828091,-6447204,-6183775,-6052188,-6183773,-6512481,-7104103,-7761773,-8484979,-9799295,-7302258,-5921372,-5658199,-5592406,-5724247,-5987419,-6447713,-7039593,-7697264,-9669765,-6973549,-5789529,-5461077,-5526869,-5724504,-5987420,-6382177,-6974315,-7829878,-8748152,-6908268,-5855834,-7434865,-9937313,-7901331,-7900818,-8822436,-9808300,-10728886,-11316650,-7105645,-6119006,-14145237,-15267061,-12178389,-9616062,-9679800,-10071473,-9409939,-9342344,-6974316,-6184798,-12434620,-16186363,-14083816,-11979213,-10529453,-10331815,-11120044,-9868690,-8684676,-8158076,-6842472,-7896703,-8886941,-8559262,-9086377,-9743022,-9939369,-9867402,-9144971,-10658980,-7829623,-7697781,-7829367,-7895416,-8092795,-8816519,-9803412,-10723484,-8552833,-8553346,-7566195,-7568780,-7115222,-7377100,-8884135,-10915202,-10719366,-11378327,-8946308,-8486527,-8354941,-8422027,-8755405,-8297430,-10002367,-13082254,-13148819,-13609114,1
4846,'2019/09/19 12:51:04:628',42,-7762810,-6512740,-6183774,-6052187,-6183772,-6578017,-7104358,-7761517,-8484724,-9799295,-7302258,-5921627,-5592662,-5526869,-5724247,-5987419,-6447713,-6974056,-7697264,-9735303,-6973549,-5789529,-5461077,-5526869,-5790040,-5987419,-6382178,-6974315,-7830136,-8617079,-6908268,-5855834,-7500402,-9674655,-7835538,-7900818,-8756899,-9742508,-10597558,-11579566,-7039854,-6184542,-14211030,-15135988,-12112597,-9681854,-9680056,-10071730,-9410196,-9342344,-7039852,-6184798,-12566205,-16120827,-13952745,-12044749,-10463917,-10331559,-11054507,-9803152,-8684676,-8158076,-6842472,-7962753,-8887455,-8625312,-9021099,-9546413,-9874091,-9998987,-9079435,-10658980,-7829623,-7697782,-7763831,-7895416,-8158588,-8882568,-9869462,-10789277,-8552833,-8618882,-7566451,-7568781,-7180759,-7311821,-8949672,-10915202,-10719366,-11444120,-8946564,-8552063,-8355197,-8487563,-8690126,-8297431,-9937087,-13082253,-13214354,-13543578,1
4847,'2019/09/19 12:51:04:662',42,-7762810,-6512740,-6183774,-6052187,-6183772,-6578017,-7104358,-7761517,-8484724,-9799295,-7302258,-5921627,-5592662,-5526869,-5724247,-5987419,-6447713,-6974056,-7697264,-9735303,-6973549,-5789529,-5461077,-5526869,-5790040,-5987419,-6382178,-6974315,-7830136,-8617079,-6908268,-5855834,-7500402,-9674655,-7835538,-7900818,-8756899,-9742508,-10597558,-11579566,-7039854,-6184542,-14211030,-15135988,-12112597,-9681854,-9680056,-10071730,-9410196,-9342344,-7039852,-6184798,-12566205,-16120827,-13952745,-12044749,-10463917,-10331559,-11054507,-9803152,-8684676,-8158076,-6842472,-7962753,-8887455,-8625312,-9021099,-9546413,-9874091,-9998987,-9079435,-10658980,-7829623,-7697782,-7763831,-7895416,-8158588,-8882568,-9869462,-10789277,-8552833,-8618882,-7566451,-7568781,-7180759,-7311821,-8949672,-10915202,-10719366,-11444120,-8946564,-8552063,-8355197,-8487563,-8690126,-8297431,-9937087,-13082253,-13214354,-13543578,1
4848,'2019/09/19 12:51:04:695',42,-7828346,-6446948,-6118238,-6052187,-6183772,-6512481,-7104102,-7827053,-8419444,-9733759,-7302258,-5986908,-5592663,-5526869,-5724247,-5987419,-6447713,-7039593,-7697521,-9801096,-6973549,-5724249,-5461077,-5526869,-5724504,-5987420,-6382178,-6974315,-7895929,-8617080,-6908268,-5855834,-7500658,-9477533,-7769745,-7966611,-8822436,-9742507,-10597558,-11777458,-7105646,-6184542,-14342617,-15070197,-12047061,-9681855,-9680057,-10071987,-9541525,-9342345,-7039852,-6184798,-12697792,-16120827,-13952488,-11979213,-10463916,-10331559,-11054507,-9802897,-8750212,-8158076,-6842472,-8028547,-8953247,-8691105,-9086891,-9546156,-9939628,-10130574,-9144971,-10658980,-7764087,-7632245,-7763831,-7895416,-8224381,-8948618,-9935255,-10789277,-8683650,-8618882,-7566450,-7634317,-7115222,-7311820,-8949671,-10915202,-10654086,-11444121,-8946563,-8552063,-8355197,-8487307,-8689870,-8297687,-9936831,-13082253,-13214354,-13609115,1
4849,'2019/09/19 12:51:04:728',42,-7828091,-6512485,-6183774,-6052187,-6183773,-6578016,-7104103,-7827053,-8484980,-9930367,-7302258,-5986908,-5658199,-5592405,-5724247,-5987419,-6447713,-7039593,-7697265,-9866632,-6973549,-5789529,-5461077,-5526613,-5790040,-5987420,-6382177,-6974571,-7896186,-8617337,-6973804,-5855578,-7566452,-9280411,-7703953,-8032404,-8822436,-9808044,-10531764,-11909816,-7105390,-6184543,-14474458,-15004660,-11981268,-9681855,-9745337,-10071988,-9607319,-9342344,-7039852,-6184798,-12895170,-16055291,-13952487,-11979213,-10463917,-10331815,-11119787,-9737360,-8684676,-8092539,-6842472,-8094852,-9019040,-8756898,-9086892,-9546156,-9940141,-10328468,-9144971,-10658979,-7829623,-7632245,-7829367,-7895416,-8224382,-9014411,-10001305,-10855070,-8618113,-8553346,-7566194,-7568781,-7115222,-7311821,-8884135,-10849922,-10719366,-11444377,-8946308,-8486527,-8289405,-8487564,-8689869,-8232151,-9936832,-13016717,-13214354,-13543578,1
4850,'2019/09/19 12:51:04:761',42,-7762555,-6512484,-6118238,-6052188,-6183773,-6512480,-7169639,-7761516,-8419444,-9733759,-7302257,-5921372,-5592662,-5526869,-5724247,-5987419,-6447713,-7039593,-7697521,-9866888,-6973549,-5789529,-5461077,-5526869,-5724504,-5987420,-6382434,-6974572,-7896187,-8749180,-6908269,-5855834,-7697781,-9017753,-7703695,-8098199,-8822693,-9808044,-10531765,-12042173,-7105645,-6250591,-14606044,-15070195,-11981012,-9747391,-9745336,-10137523,-9607832,-9407881,-7039852,-6184798,-13092550,-16120827,-13886952,-11979213,-10529453,-10331816,-11054251,-9671567,-8684676,-8158076,-6842472,-8226182,-9084834,-8757156,-9087150,-9415084,-9874605,-10395290,-9144971,-10658980,-7829623,-7632245,-7829367,-7895416,-8224638,-9080204,-10132891,-10855327,-8618113,-8618882,-7566195,-7568781,-7180758,-7311565,-8884136,-10915202,-10719365,-11575706,-8946308,-8552062,-8354941,-8422027,-8755406,-8297431,-9937088,-13082254,-13279890,-13609115,1
4851,'2019/09/19 12:51:04:795',42,-7762555,-6512484,-6118238,-6052188,-6183773,-6512480,-7169639,-7761516,-8419444,-9733759,-7302257,-5921372,-5592662,-5526869,-5724247,-5987419,-6447713,-7039593,-7697521,-9866888,-6973549,-5789529,-5461077,-5526869,-5724504,-5987420,-6382434,-6974572,-7896187,-8749180,-6908269,-5855834,-7697781,-9017753,-7703695,-8098199,-8822693,-9808044,-10531765,-12042173,-7105645,-6250591,-14606044,-15070195,-11981012,-9747391,-9745336,-10137523,-9607832,-9407881,-7039852,-6184798,-13092550,-16120827,-13886952,-11979213,-10529453,-10331816,-11054251,-9671567,-8684676,-8158076,-6842472,-8226182,-9084834,-8757156,-9087150,-9415084,-9874605,-10395290,-9144971,-10658980,-7829623,-7632245,-7829367,-7895416,-8224638,-9080204,-10132891,-10855327,-8618113,-8618882,-7566195,-7568781,-7180758,-7311565,-8884136,-10915202,-10719365,-11575706,-8946308,-8552062,-8354941,-8422027,-8755406,-8297431,-9937088,-13082254,-13279890,-13609115,1
4852,'2019/09/19 12:51:04:828',42,-7828346,-6447204,-6118238,-6052187,-6183772,-6578017,-7104103,-7827053,-8550515,-9864831,-7302258,-5986908,-5658199,-5592405,-5724247,-5987419,-6447713,-7039593,-7697520,-9867143,-6973549,-5723993,-5526613,-5526869,-5789785,-5987676,-6447971,-6974573,-7896187,-8946559,-6973805,-5855834,-7763574,-8820632,-7638159,-8164504,-8954021,-9808301,-10531766,-12108224,-7105390,-6316129,-14737631,-15070194,-11915475,-9681855,-9679801,-10137523,-9673369,-9342345,-7039852,-6184798,-13290185,-16055291,-13821159,-11979212,-10529453,-10397352,-11054251,-9671567,-8684676,-8092540,-6842472,-8292232,-9150883,-8822949,-9086893,-9349035,-9874349,-10658978,-9144971,-10658980,-7829623,-7697781,-7829367,-7895416,-8356224,-9211790,-10199198,-10855584,-8618113,-8618882,-7566195,-7634317,-7115222,-7311820,-8884135,-10915202,-10719366,-11575706,-8946564,-8486526,-8354941,-8487308,-8755661,-8297431,-9937087,-13082253,-13279890,-13543578,1
4853,'2019/09/19 12:51:04:861',42,-7762811,-6512484,-6183775,-6052187,-6183773,-6578017,-7104103,-7827052,-8484981,-9864831,-7302257,-5921372,-5658199,-5592405,-5724247,-5987419,-6447713,-7039593,-7763057,-9867144,-6973549,-5723993,-5461076,-5526613,-5724504,-5987420,-6448227,-7040365,-7896187,-9144451,-6973805,-5855834,-7829623,-8689046,-7638159,-8296091,-8888743,-9808558,-10597302,-11977151,-7039854,-6381921,-14868961,-15004660,-11915475,-9681855,-9679545,-10071987,-9739161,-9342344,-7039852,-6250335,-13487564,-16055290,-13821160,-11979213,-10529453,-10331816,-11054250,-9671310,-8684420,-8158075,-6842472,-8358282,-9216676,-8823206,-8890285,-9217706,-9743020,-10726313,-9144971,-10658980,-7764087,-7632245,-7763831,-7960953,-8487811,-9409170,-10330785,-10986914,-8618113,-8618882,-7631731,-7568781,-7115222,-7311566,-8884135,-10915457,-10653830,-11575963,-9011843,-8552063,-8354941,-8487563,-8689870,-8297430,-9936833,-13082255,-13214354,-13543580,1
4854,'2019/09/19 12:51:04:895',42,-7762811,-6512484,-6183775,-6052187,-6183773,-6578017,-7104103,-7827052,-8484981,-9864831,-7302257,-5921372,-5658199,-5592405,-5724247,-5987419,-6447713,-7039593,-7763057,-9867144,-6973549,-5723993,-5461076,-5526613,-5724504,-5987420,-6448227,-7040365,-7896187,-9144451,-6973805,-5855834,-7829623,-8689046,-7638159,-8296091,-8888743,-9808558,-10597302,-11977151,-7039854,-6381921,-14868961,-15004660,-11915475,-9681855,-9679545,-10071987,-9739161,-9342344,-7039852,-6250335,-13487564,-16055290,-13821160,-11979213,-10529453,-10331816,-11054250,-9671310,-8684420,-8158075,-6842472,-8358282,-9216676,-8823206,-8890285,-9217706,-9743020,-10726313,-9144971,-10658980,-7764087,-7632245,-7763831,-7960953,-8487811,-9409170,-10330785,-10986914,-8618113,-8618882,-7631731,-7568781,-7115222,-7311566,-8884135,-10915457,-10653830,-11575963,-9011843,-8552063,-8354941,-8487563,-8689870,-8297430,-9936833,-13082255,-13214354,-13543580,1
4855,'2019/09/19 12:51:04:928',42,-7762555,-6447204,-6118238,-6052187,-6183772,-6578017,-7104103,-7827053,-8484724,-9799550,-7302257,-5921372,-5658199,-5592405,-5724247,-5987419,-6447713,-6974057,-7763057,-9932681,-6973549,-5724249,-5461077,-5526613,-5789784,-5987420,-6448228,-7040622,-7830651,-9342088,-6973804,-5855834,-7895161,-8492182,-7703696,-8362142,-8954536,-9939630,-10597557,-11780030,-7039854,-6447971,-14934754,-15004660,-11915474,-9681855,-9679544,-10006450,-9739162,-9342088,-6974316,-6250335,-13684687,-16055036,-13821159,-11979213,-10529453,-10331816,-11053994,-9605517,-8684420,-8158331,-6842473,-8489868,-9348263,-8889255,-8824749,-9020842,-9611947,-10858672,-9079435,-10658979,-7764087,-7632245,-7829367,-7961209,-8685190,-9541013,-10462628,-11184551,-8552577,-8618882,-7566194,-7568781,-7115223,-7311821,-8884135,-10915202,-10719366,-11641499,-8946563,-8486526,-8354941,-8422027,-8690125,-8297431,-9936832,-13082254,-13083283,-13543578,1
4856,'2019/09/19 12:51:04:962',42,-7762555,-6512485,-6118238,-5986907,-6183772,-6578017,-7104102,-7761517,-8484980,-9734016,-7302258,-5986908,-5658199,-5592405,-5724247,-5987419,-6447713,-7039593,-7763057,-9867145,-6973549,-5724249,-5461077,-5526869,-5724248,-5987420,-6448228,-7040623,-7830651,-9474189,-6908269,-5855835,-7895417,-8426389,-7703952,-8428191,-9085865,-9808815,-10663093,-11648188,-7105390,-6579300,-15000546,-15004660,-11849939,-9681855,-9679544,-10006195,-9739418,-9342344,-7039852,-6250591,-13816529,-16055291,-13821158,-11913420,-10464173,-10397608,-10988457,-9605517,-8684676,-8158076,-6842472,-8621711,-9414312,-8823462,-8693163,-8889513,-9546156,-10793651,-9079434,-10658980,-7829624,-7632245,-7829623,-8093053,-8883082,-9541528,-10528421,-11382701,-8618113,-8553346,-7566194,-7569037,-7180759,-7377102,-8949672,-10915202,-10719623,-11641756,-8946563,-8486526,-8354941,-8422027,-8755661,-8297686,-9937086,-13082253,-13214354,-13543578,1
4857,'2019/09/19 12:51:04:996',42,-7762555,-6447205,-6118238,-6052187,-6249309,-6578017,-7104102,-7761517,-8484979,-9799295,-7236721,-5921372,-5658199,-5592405,-5724247,-5987419,-6447713,-7039593,-7763057,-9867146,-6973549,-5723993,-5461077,-5526869,-5724504,-5987676,-6448228,-7040879,-7830651,-9605776,-6908268,-5855835,-7961210,-8360852,-7704209,-8493984,-9151401,-9808815,-10597301,-11451322,-7039854,-6710629,-15000803,-15004403,-11849683,-9747391,-9679544,-10006194,-9805211,-9407881,-7039596,-6250591,-13948116,-15989499,-13755623,-11913420,-10529709,-10397609,-10988456,-9539724,-8684676,-8158076,-6908009,-8753554,-9480106,-8691618,-8627369,-8823720,-9546156,-10596273,-9079435,-10658980,-7829623,-7632501,-7764087,-8422531,-9014926,-9541528,-10397092,-11646644,-8618113,-8618883,-7566195,-7569037,-7115223,-7311821,-8949671,-10915202,-10719366,-11641756,-8946308,-8486527,-8289661,-8422027,-8755406,-8232150,-9937087,-13082253,-13214355,-13478043,1
4858,'2019/09/19 12:51:05:028',42,-7762555,-6447205,-6118238,-6052187,-6249309,-6578017,-7104102,-7761517,-8484979,-9799295,-7236721,-5921372,-5658199,-5592405,-5724247,-5987419,-6447713,-7039593,-7763057,-9867146,-6973549,-5723993,-5461077,-5526869,-5724504,-5987676,-6448228,-7040879,-7830651,-9605776,-6908268,-5855835,-7961210,-8360852,-7704209,-8493984,-9151401,-9808815,-10597301,-11451322,-7039854,-6710629,-15000803,-15004403,-11849683,-9747391,-9679544,-10006194,-9805211,-9407881,-7039596,-6250591,-13948116,-15989499,-13755623,-11913420,-10529709,-10397609,-10988456,-9539724,-8684676,-8158076,-6908009,-8753554,-9480106,-8691618,-8627369,-8823720,-9546156,-10596273,-9079435,-10658980,-7829623,-7632501,-7764087,-8422531,-9014926,-9541528,-10397092,-11646644,-8618113,-8618883,-7566195,-7569037,-7115223,-7311821,-8949671,-10915202,-10719366,-11641756,-8946308,-8486527,-8289661,-8422027,-8755406,-8232150,-9937087,-13082253,-13214355,-13478043,1
4859,'2019/09/19 12:51:05:062',42,-7762555,-6446948,-6118238,-6052187,-6183772,-6578017,-7104103,-7761772,-8484980,-9930366,-7236721,-5921372,-5658199,-5592405,-5724247,-5987419,-6382177,-7039593,-7763057,-9867402,-6973549,-5723993,-5461077,-5526869,-5790040,-5987420,-6448229,-7041136,-7830907,-9540753,-6908268,-5855834,-8027002,-8360597,-7770003,-8428706,-9217193,-9808815,-10597301,-11451321,-7105646,-6776679,-15066596,-14938868,-11849682,-9681855,-9614008,-9940402,-9871004,-9408138,-7039852,-6381664,-14079701,-15923963,-13755622,-11913421,-10529709,-10463146,-10922664,-9473931,-8684676,-8092795,-6842473,-8819861,-9414569,-8559775,-8496040,-8823463,-9480619,-10464430,-9144971,-10658980,-7829623,-7697781,-7961210,-8554632,-9015440,-9410456,-10331556,-11844536,-8552577,-8618882,-7566195,-7568781,-7115222,-7311822,-8884136,-10915203,-10785158,-11641756,-8946307,-8552063,-8354941,-8422027,-8755405,-8297431,-9936832,-13082254,-13214354,-13543579,1
4860,'2019/09/19 12:51:05:095',42,-7828090,-6446949,-6118238,-6052187,-6183773,-6512481,-7104102,-7761772,-8419444,-9799551,-7302257,-5921372,-5658199,-5526869,-5724247,-5921883,-6447713,-7039593,-7763057,-9932938,-6973549,-5723993,-5461077,-5526613,-5789784,-5987420,-6448485,-7106673,-7830908,-9540754,-6908269,-5855579,-8027260,-8295317,-7836309,-8494498,-9283243,-9743279,-10662837,-11451066,-7105645,-6908008,-15132388,-14938867,-11849682,-9681598,-9614007,-9940145,-9871004,-9473931,-7039852,-6381921,-14211287,-15923962,-13755366,-11913421,-10529709,-10463402,-10922664,-9473931,-8684676,-8092796,-6908265,-8951704,-9348520,-8493725,-8561319,-8757671,-9480620,-10267564,-9144971,-10658980,-7829623,-7632501,-8158846,-8620683,-8949905,-9345177,-10266020,-11976123,-8552833,-8618882,-7566195,-7568781,-7115222,-7311821,-8884136,-10915458,-10719623,-11641756,-8946308,-8552063,-8354941,-8487307,-8755405,-8297686,-9871552,-13082254,-13214354,-13543578,1
4861,'2019/09/19 12:51:05:128',42,-7828090,-6446949,-6118238,-6052187,-6183773,-6512481,-7104102,-7761772,-8419444,-9799551,-7302257,-5921372,-5658199,-5526869,-5724247,-5921883,-6447713,-7039593,-7763057,-9932938,-6973549,-5723993,-5461077,-5526613,-5789784,-5987420,-6448485,-7106673,-7830908,-9540754,-6908269,-5855579,-8027260,-8295317,-7836309,-8494498,-9283243,-9743279,-10662837,-11451066,-7105645,-6908008,-15132388,-14938867,-11849682,-9681598,-9614007,-9940145,-9871004,-9473931,-7039852,-6381921,-14211287,-15923962,-13755366,-11913421,-10529709,-10463402,-10922664,-9473931,-8684676,-8092796,-6908265,-8951704,-9348520,-8493725,-8561319,-8757671,-9480620,-10267564,-9144971,-10658980,-7829623,-7632501,-8158846,-8620683,-8949905,-9345177,-10266020,-11976123,-8552833,-8618882,-7566195,-7568781,-7115222,-7311821,-8884136,-10915458,-10719623,-11641756,-8946308,-8552063,-8354941,-8487307,-8755405,-8297686,-9871552,-13082254,-13214354,-13543578,1
4862,'2019/09/19 12:51:05:162',42,-7828090,-6447204,-6183774,-6052187,-6183772,-6512481,-7104102,-7761516,-8419444,-9799551,-7302257,-5921372,-5658199,-5526869,-5724247,-5987419,-6447713,-7105128,-7763313,-9932939,-6973549,-5723993,-5461077,-5526613,-5789784,-5987420,-6514021,-7106930,-7831165,-9541011,-6908268,-5855835,-8092796,-8295318,-7967895,-8560548,-9349293,-9808816,-10663093,-11451066,-7040110,-6973801,-15132389,-14873331,-11849425,-9616061,-9613751,-9874608,-9871004,-9473931,-7039852,-6447457,-14277081,-15923963,-13689829,-11913420,-10529709,-10463401,-10922407,-9473674,-8684676,-8092796,-6908265,-9083290,-9085091,-8427418,-8429732,-8691877,-9546156,-10201515,-9144971,-10658980,-7829367,-7698038,-8356739,-8686989,-8950162,-9345435,-10266020,-12042429,-8618113,-8618882,-7566195,-7568780,-7115222,-7377357,-8884136,-10915458,-10784902,-11641757,-8946308,-8486526,-8289405,-8422027,-8690126,-8297431,-9937087,-13016718,-13214354,-13609114,1
4863,'2019/09/19 12:51:05:195',42,-7828346,-6447205,-6183774,-6052187,-6183772,-6512481,-7104102,-7761517,-8484981,-9799552,-7236722,-5921372,-5592663,-5526869,-5724247,-5987419,-6447713,-7039593,-7763313,-9998474,-6973549,-5723993,-5461077,-5526613,-5724504,-5987676,-6514278,-7107187,-7896959,-9541012,-6973804,-5855834,-8093052,-8492696,-8165274,-8626855,-9546415,-9874609,-10794166,-11451323,-7040110,-6974058,-15132389,-14873331,-11849426,-9681598,-9613751,-9808815,-9805211,-9474188,-7039852,-6447714,-14408666,-15923962,-13689830,-11913421,-10661040,-10397609,-10922407,-9473674,-8684420,-8158076,-6908265,-9083548,-9084833,-8361625,-8495011,-8691877,-9480620,-10135722,-9144971,-10658980,-7829624,-7764088,-8422790,-8818832,-9016469,-9411484,-10200742,-12107966,-8618113,-8553346,-7566194,-7568782,-7115478,-7311822,-8949672,-10915202,-10785158,-11641757,-9011844,-8486527,-8355196,-8487563,-8690125,-8297687,-10002367,-13082254,-13214354,-13478042,1
